document_id	token	tf
75067	anticarie	1
75067	antiseptique	1
75067	application	1
75067	aquitaine	5
75067	assurer	1
75067	au	3
75067	avec	1
75067	avenir	1
75067	avoir	4
75067	bactérien	1
75067	baptiser	1
75067	bar	1
75067	biologie	1
75067	biologique	1
75067	biomatériau	1
75067	bordeaux	3
75067	buccodentaire	1
75067	c	1
75067	calorimètre	2
75067	calorimétrique	1
75067	calvet	1
75067	capable	1
75067	captage	1
75067	car	1
75067	carie	1
75067	cas	1
75067	cbmn	1
75067	ce	5
75067	celia	1
75067	celleci	1
75067	cellule	1
75067	celui	1
75067	centre	1
75067	certains	1
75067	chercheur	2
75067	chimie	2
75067	chu	1
75067	cnrsuniversité	1
75067	coeur	1
75067	compacte	1
75067	complexe	1
75067	condition	1
75067	conséquent	1
75067	continu	1
75067	contrainte	1
75067	contre	2
75067	contrôle	1
75067	contrôlerquatre	1
75067	cosmétique	1
75067	créer	1
75067	d	13
75067	dans	3
75067	de	54
75067	dermatologie	1
75067	dernier	2
75067	différent	1
75067	dire	1
75067	domaine	2
75067	donc	1
75067	dont	1
75067	dynamique	1
75067	décembre	1
75067	déjà	1
75067	détatouage	1
75067	développer	3
75067	développé	1
75067	effet	1
75067	en	10
75067	encombrant	1
75067	encore	1
75067	entièrement	1
75067	entraîner	1
75067	entreprise	1
75067	environnement	1
75067	et	18
75067	etude	1
75067	existant	1
75067	extérieurer	1
75067	fiable	1
75067	fibré	1
75067	filière	1
75067	fluide	1
75067	fois	1
75067	fort	1
75067	gamme	1
75067	gaz	1
75067	greffer	1
75067	géométrique	1
75067	haute	2
75067	homogène	1
75067	il	4
75067	imagerie	1
75067	implant	1
75067	important	2
75067	infection	1
75067	initiative	1
75067	intense	1
75067	invention	1
75067	investissement	1
75067	jusqu	1
75067	l	14
75067	laboratoire	4
75067	lactobacille	1
75067	large	1
75067	lasagyl	1
75067	laser	2
75067	lcpo	1
75067	le	30
75067	leur	1
75067	lfcr	1
75067	libérer	1
75067	lier	1
75067	liquidegazsolide	1
75067	longueur	1
75067	lutter	1
75067	manière	1
75067	marché	2
75067	maturation	3
75067	membrane	1
75067	mesure	1
75067	mettre	1
75067	moins	1
75067	médical	1
75067	nanoobjet	1
75067	nanoparticule	2
75067	notamment	1
75067	nouveau	3
75067	nécessaire	1
75067	objectif	1
75067	observer	1
75067	odontologie	1
75067	onde	1
75067	optimisation	1
75067	organique	1
75067	origine	1
75067	osseux	1
75067	ou	1
75067	oublier	1
75067	où	1
75067	par	6
75067	pathologie	1
75067	patient	1
75067	pau	1
75067	pays	1
75067	peau	1
75067	performant	1
75067	permettre	1
75067	peu	1
75067	ph	1
75067	photocoagulation	1
75067	plus	1
75067	polymère	1
75067	polyphasique	1
75067	porter	2
75067	possible	1
75067	posséder	1
75067	potentiel	2
75067	pour	5
75067	pouvoir	2
75067	premier	1
75067	pression	3
75067	probiotiqu	1
75067	probiotique	2
75067	processus	1
75067	programme	1
75067	projet	7
75067	proposer	2
75067	préalablement	1
75067	présente	1
75067	pulsé	1
75067	quant	1
75067	quatre	1
75067	quatrième	1
75067	que	1
75067	qui	2
75067	rappelon	1
75067	rattacher	1
75067	recherche	1
75067	relargage	1
75067	représenter	1
75067	robuste	1
75067	réel	1
75067	région	1
75067	réglage	1
75067	réservoir	1
75067	s	2
75067	salivaire	1
75067	sans	1
75067	santé	2
75067	satt	1
75067	science	4
75067	se	1
75067	second	1
75067	secteur	1
75067	segalen	1
75067	selon	1
75067	sensible	1
75067	société	1
75067	sou	3
75067	souche	1
75067	souchothèque	1
75067	spectral	1
75067	sur	2
75067	surface	1
75067	synthétiser	1
75067	système	1
75067	technologie	5
75067	terme	1
75067	titane	1
75067	tout	2
75067	traitement	1
75067	traiter	1
75067	transfert	6
75067	travailler	1
75067	troisième	1
75067	très	1
75067	type	1
75067	un	20
75067	université	2
75067	utilisation	3
75067	utiliser	1
75067	valider	4
75067	valoriser	1
75067	variation	1
75067	vers	2
75067	vert	1
75067	viser	2
75067	visible	1
75067	volume	1
75067	à	13
75067	échantillon	1
75067	également	1
75067	énergie	1
75067	équipe	2
75067	évidence	1
75067	être	7
75068	14	1
75068	154	1
75068	2013	1
75068	2014	1
75068	2015	2
75068	300	1
75068	accessible	1
75068	accompagnement	1
75068	acteur	1
75068	activité	1
75068	advanced	1
75068	afin	1
75068	ainsi	2
75068	ambition	1
75068	an	1
75068	animation	1
75068	appel	1
75068	appliqué	1
75068	assurer	1
75068	atelier	1
75068	au	11
75068	aussi	2
75068	automne	1
75068	autre	1
75068	avec	2
75068	avoir	5
75068	baptiser	1
75068	baser	1
75068	cadre	1
75068	campus	2
75068	candidature	1
75068	capacité	1
75068	ce	3
75068	celui	1
75068	centre	1
75068	chef	1
75068	chercheur	1
75068	coeur	2
75068	collaboratif	1
75068	collaboration	1
75068	compétitivité	1
75068	conduire	1
75068	connecter	1
75068	coordonner	1
75068	créateur	1
75068	créatif	1
75068	créativité	1
75068	d	8
75068	dans	3
75068	de	53
75068	dernier	1
75068	design	1
75068	deux	1
75068	devenir	1
75068	devoir	2
75068	digital	1
75068	dimension	1
75068	dix	1
75068	dont	1
75068	dossier	2
75068	début	1
75068	décembre	1
75068	dédier	2
75068	démonstration	1
75068	développer	1
75068	développeur	1
75068	effectuer	1
75068	emc2	3
75068	en	6
75068	enfin	1
75068	entreprise	2
75068	espace	1
75068	et	9
75068	existant	1
75068	fab	1
75068	fabmak	1
75068	fabmake	5
75068	fabrication	2
75068	fabshop	1
75068	fabulous	1
75068	formation	3
75068	forme	2
75068	futur	1
75068	groupement	1
75068	grâce	2
75068	idée	3
75068	il	1
75068	impulser	1
75068	industriel	3
75068	ingénieur	1
75068	innovation	3
75068	institut	1
75068	intergénérationnell	1
75068	irt	7
75068	issu	1
75068	jule	6
75068	l	15
75068	lab	1
75068	laboratoire	1
75068	lancer	1
75068	le	15
75068	local	1
75068	luire	1
75068	m2	1
75068	maker	1
75068	manufacturing	2
75068	ministère	1
75068	mode	1
75068	monde	1
75068	mondial	1
75068	monter	1
75068	moyen	1
75068	méthode	2
75068	même	1
75068	nante	1
75068	nouveau	1
75068	objet	1
75068	octobre	1
75068	offre	1
75068	opérateur	1
75068	ouverture	1
75068	par	2
75068	partenariat	1
75068	partir	1
75068	passer	2
75068	payant	1
75068	permettre	1
75068	phase	1
75068	plateform	2
75068	plus	2
75068	poste	1
75068	pour	1
75068	prestation	1
75068	priver	1
75068	productif	1
75068	produit	2
75068	professionnel	1
75068	projet	3
75068	proposer	2
75068	prototypage	1
75068	près	1
75068	préciser	1
75068	présenter	1
75068	public	1
75068	pérennisationpasser	1
75068	pôle	1
75068	que	1
75068	qui	2
75068	rapidement	3
75068	rassembler	1
75068	recherche	3
75068	redressement	1
75068	regrouper	1
75068	retenir	1
75068	ruche	1
75068	réalisation	1
75068	région	1
75068	réunir	1
75068	s	1
75068	se	1
75068	sein	3
75068	site	1
75068	situer	1
75068	son	1
75068	sou	2
75068	souhaiter	1
75068	startup	1
75068	sur	3
75068	séance	1
75068	technicien	1
75068	technique	1
75068	technocampu	3
75068	technologique	4
75068	terme	1
75068	thinking	1
75068	transdisciplinaire	1
75068	transfert	1
75068	transposer	1
75068	travail	2
75068	très	1
75068	un	11
75068	verne	6
75068	vingtaine	1
75068	voie	1
75068	voir	1
75068	véritable	1
75068	à	8
75068	écosystème	1
75068	établissement	1
75068	étendre	1
75068	étudiant	1
75068	être	3
75069	1	2
75069	17	1
75069	19	1
75069	26	1
75069	3	1
75069	40	1
75069	7ème	1
75069	9	1
75069	aboutir	1
75069	adapter	2
75069	afin	1
75069	agroalimentaire	1
75069	aider	1
75069	ainsi	1
75069	aliment	4
75069	alimentaire	9
75069	alimentation	2
75069	allemagn	1
75069	aller	5
75069	alors	2
75069	appareil	2
75069	apporter	1
75069	arriver	1
75069	attente	2
75069	au	3
75069	aussi	5
75069	autonomie	1
75069	autrement	1
75069	avec	2
75069	avoir	1
75069	b9	1
75069	base	1
75069	belgiqu	1
75069	besoin	6
75069	bien	2
75069	bon	1
75069	but	3
75069	bénéfice	1
75069	c	4
75069	caractériser	1
75069	catherin	1
75069	catherine	3
75069	cause	1
75069	ce	12
75069	cellesci	1
75069	celui	1
75069	certain	1
75069	ceuxci	1
75069	chaîne	1
75069	chef	1
75069	chercheur	1
75069	chez	2
75069	cible	1
75069	collaborer	1
75069	collectée	1
75069	comme	1
75069	comprendre	1
75069	compétitivité	1
75069	concevoir	1
75069	conditionnement	1
75069	conduire	2
75069	connaître	1
75069	consommateur	1
75069	consommation	1
75069	consommer	2
75069	conçu	1
75069	coordinateur	1
75069	coordonner	1
75069	coût	1
75069	côté	1
75069	d	18
75069	dans	3
75069	de	67
75069	dernier	1
75069	devoir	2
75069	difficulté	1
75069	dire	1
75069	directrice	1
75069	domicile	5
75069	donc	2
75069	donnée	1
75069	dont	3
75069	durée	1
75069	début	1
75069	déclarer	1
75069	déglutition	1
75069	dégradation	1
75069	dégrader	1
75069	dénutrition	1
75069	désir	1
75069	développer	1
75069	effet	4
75069	elderly	1
75069	emballage	2
75069	emblé	1
75069	en	14
75069	encore	1
75069	ensemble	1
75069	entreprise	2
75069	entrer	1
75069	envie	1
75069	environnemental	1
75069	ergonomique	1
75069	espagn	1
75069	estàdire	1
75069	et	20
75069	européen	3
75069	expliquer	1
75069	expliquetell	1
75069	fabrication	1
75069	fabriquer	1
75069	facile	1
75069	faciliter	1
75069	falloir	1
75069	fiche	1
75069	finland	1
75069	fixer	1
75069	fois	1
75069	food	1
75069	for	1
75069	formuler	1
75069	fragilise	1
75069	fragilité	1
75069	france	1
75069	français	1
75069	fruit	1
75069	garantir	1
75069	goût	1
75069	groupe	1
75069	grâce	1
75069	gustatif	2
75069	gustative	1
75069	hospitalisation	1
75069	hédonique	1
75069	ici	1
75069	il	4
75069	imaginer	1
75069	impact	1
75069	impliquer	3
75069	important	1
75069	innovation	1
75069	inrer	2
75069	intégratif	1
75069	intéresser	3
75069	kick	1
75069	l	11
75069	labelliser	1
75069	lancement	1
75069	le	38
75069	leur	4
75069	livrer	1
75069	logistique	1
75069	lui	1
75069	légume	1
75069	maintenir	1
75069	mais	4
75069	maison	1
75069	majeur	1
75069	manger	1
75069	manière	1
75069	marché	3
75069	mariette	1
75069	mieux	2
75069	mise	1
75069	mois	1
75069	ne	1
75069	niveau	1
75069	nombreux	1
75069	non	2
75069	notamment	1
75069	notre	1
75069	nous	6
75069	nouveau	2
75069	nutriment	1
75069	nutritionnel	5
75069	nécessaire	1
75069	objectif	2
75069	observer	2
75069	occasion	1
75069	octobre	1
75069	off	1
75069	optifel	5
75069	optimised	1
75069	optimiser	2
75069	or	1
75069	origine	1
75069	ou	3
75069	par	3
75069	partenaire	2
75069	particulier	2
75069	particulièrement	2
75069	parvenir	1
75069	pays	1
75069	paysber	1
75069	pcrd	1
75069	pencher	1
75069	permettre	3
75069	personne	7
75069	perte	1
75069	physiologique	1
75069	plat	1
75069	plus	5
75069	point	1
75069	pologne	1
75069	population	3
75069	portage	1
75069	pour	6
75069	pouvoir	3
75069	pratique	1
75069	procédé	2
75069	products	1
75069	produit	11
75069	progressivemer	1
75069	projet	7
75069	proposer	3
75069	protéine	1
75069	préparation	2
75069	présenter	1
75069	pôle	2
75069	qualité	4
75069	que	4
75069	quel	1
75069	question	1
75069	qui	9
75069	recherche	3
75069	renard	4
75069	requérir	1
75069	responsable	1
75069	rester	1
75069	retraite	1
75069	risque	1
75069	royaumeuni	1
75069	répondre	7
75069	résumer	1
75069	réuni	1
75069	réunion	1
75069	réussir	1
75069	s	3
75069	se	4
75069	seb	4
75069	sein	2
75069	sembler	1
75069	senior	4
75069	sensoriel	1
75069	service	2
75069	seulement	2
75069	sicard	1
75069	situation	1
75069	son	6
75069	souhaiter	1
75069	souvent	2
75069	spécialiste	1
75069	spécifique	3
75069	stratégie	1
75069	suisseun	1
75069	sur	5
75069	sécurité	1
75069	série	1
75069	technologie	1
75069	tel	1
75069	temps	1
75069	teneur	1
75069	terme	4
75069	terralia	1
75069	texture	2
75069	tout	2
75069	très	2
75069	un	23
75069	unité	1
75069	urgent	1
75069	usage	1
75069	utilisation	1
75069	valider	1
75069	vegepoly	1
75069	vers	1
75069	vitagorer	1
75069	vitamine	3
75069	vite	1
75069	vivre	1
75069	voir	1
75069	voire	1
75069	vouloir	1
75069	vue	1
75069	végétal	1
75069	y	3
75069	à	32
75069	âgé	6
75069	écouler	1
75069	également	1
75069	élaboration	1
75069	élaborer	1
75069	équipe	4
75069	étape	1
75069	état	1
75069	éviter	1
75069	être	14
75070	afin	1
75070	ainsi	1
75070	aller	2
75070	alors	2
75070	au	1
75070	aujourd	1
75070	autant	1
75070	autre	1
75070	autrement	1
75070	avancer	1
75070	avec	1
75070	avenir	1
75070	avoir	2
75070	bon	1
75070	brin	2
75070	ce	5
75070	cea	1
75070	celuici	1
75070	chercheur	3
75070	chimie	1
75070	cnrsuniversité	1
75070	collaboration	1
75070	collègue	1
75070	combiner	1
75070	comme	1
75070	comporte	1
75070	composant	1
75070	composer	1
75070	conception	1
75070	concevoir	2
75070	conducteur	2
75070	conquérir	1
75070	constituer	1
75070	construire	1
75070	courant	2
75070	course	1
75070	curie	1
75070	côté	1
75070	d	8
75070	dans	3
75070	de	29
75070	diode	3
75070	dire	1
75070	direct	1
75070	disposer	1
75070	dispositif	1
75070	déjà	1
75070	effet	1
75070	en	7
75070	environnement	1
75070	et	7
75070	fabrication	1
75070	faire	2
75070	fameuse	1
75070	fixer	1
75070	franchir	1
75070	grand	1
75070	généralement	1
75070	hui	1
75070	il	2
75070	important	2
75070	indicateur	1
75070	institut	1
75070	inverser	1
75070	ipcm	1
75070	jouer	1
75070	l	6
75070	laboratoire	1
75070	le	18
75070	led	5
75070	leur	1
75070	lightemitting	1
75070	lorsqu	1
75070	lorsque	1
75070	lui	2
75070	lumineuse	1
75070	lumineux	1
75070	lumière	4
75070	marché	1
75070	marie	1
75070	matériau	4
75070	microscope	2
75070	miniaturisation	1
75070	moléculaire	1
75070	molécule	3
75070	n	1
75070	notre	1
75070	nouveau	1
75070	négligeable	1
75070	observer	1
75070	obtenir	1
75070	occuper	1
75070	optimiser	1
75070	optiqueun	1
75070	or	3
75070	outil	1
75070	où	1
75070	passer	1
75070	performant	1
75070	permettre	1
75070	petit	1
75070	physique	1
75070	phénomène	1
75070	pierr	1
75070	place	1
75070	plus	5
75070	pointe	2
75070	polarité	1
75070	polythiophène	2
75070	ponctuel	1
75070	possible	1
75070	pour	5
75070	premier	2
75070	produire	1
75070	progressivemer	1
75070	prometteur	1
75070	propriété	1
75070	qu	1
75070	que	4
75070	qui	1
75070	quotidien	1
75070	représenter	1
75070	réaliser	1
75070	rôle	1
75070	se	2
75070	sembler	1
75070	seul	3
75070	si	3
75070	son	1
75070	sonder	1
75070	source	1
75070	strasbourg	2
75070	surface	2
75070	taille	3
75070	travail	1
75070	travers	1
75070	très	1
75070	tunnel	1
75070	ultime	1
75070	un	18
75070	unique	1
75070	université	1
75070	upmc	1
75070	utiliser	2
75070	venir	1
75070	vers	2
75070	y	1
75070	à	4
75070	éclairage	1
75070	également	1
75070	électroluminescente	2
75070	électron	1
75070	électronique	1
75070	émettre	2
75070	émission	2
75070	étape	1
75070	être	4
75071	2	1
75071	20	1
75071	2014	1
75071	3	3
75071	40	1
75071	5	1
75071	8	2
75071	ajouter	2
75071	an	2
75071	ancien	1
75071	année	1
75071	application	1
75071	apprentissage	1
75071	après	2
75071	associatif	1
75071	au	4
75071	aussi	1
75071	avant	1
75071	avec	2
75071	bac	1
75071	biotechnologie	1
75071	branche	1
75071	btsdut	1
75071	bâtiment	1
75071	cci	2
75071	ce	5
75071	chambre	1
75071	choisir	1
75071	classe	1
75071	commerce	1
75071	compagnie	1
75071	cours	1
75071	cursus	1
75071	cycle	2
75071	d	4
75071	de	27
75071	dernier	2
75071	deux	1
75071	devoir	1
75071	directement	1
75071	discussion	1
75071	dispenser	1
75071	découverte	1
75071	démonstration	1
75071	ecole	3
75071	embarquer	1
75071	embarquésobjet	1
75071	en	6
75071	encore	1
75071	enfin	2
75071	enseignant	1
75071	enseignement	1
75071	ensemble	1
75071	entreprise	1
75071	entrée	1
75071	environnement	1
75071	esanté	1
75071	esiee	4
75071	et	12
75071	evénemer	1
75071	faire	2
75071	filière	3
75071	formation	2
75071	février	1
75071	grand	1
75071	guidée	1
75071	génie	1
75071	httpwwwadmissionpostbacfr	1
75071	il	1
75071	iledefrance	3
75071	industrie	1
75071	industriel	1
75071	information	1
75071	informatique	4
75071	ingénierie	1
75071	ingénieur	2
75071	innovation	3
75071	inscription	1
75071	intelligent	2
75071	international	1
75071	intégré	1
75071	l	12
75071	laboratoire	1
75071	le	11
75071	licence	1
75071	mais	1
75071	mars	1
75071	nanotechnologie	1
75071	objet	1
75071	offre	1
75071	option	1
75071	optionnel	1
75071	organiser	1
75071	ou	1
75071	ouvrir	3
75071	par	2
75071	pari	2
75071	partenaire	1
75071	permettre	1
75071	personnaliser	1
75071	porte	3
75071	possible	1
75071	pour	1
75071	pratique	1
75071	prochainl	1
75071	profil	1
75071	programme	2
75071	proposer	2
75071	préciser	1
75071	préparatoire	1
75071	présentation	1
75071	public	1
75071	que	3
75071	qui	1
75071	rappelon	1
75071	renseignement	1
75071	représentant	1
75071	rester	1
75071	région	1
75071	réseal	1
75071	réseauxtélécommunication	1
75071	s	1
75071	santé	1
75071	se	1
75071	sein	1
75071	si	1
75071	son	4
75071	système	4
75071	technique	1
75071	technologique	3
75071	transport	1
75071	télécommunicatier	1
75071	télécommunication	1
75071	un	7
75071	vie	1
75071	visite	1
75071	à	5
75071	échange	1
75071	école	2
75071	également	1
75071	électroniquemicro	1
75071	élève	3
75071	énergi	1
75071	énergie	1
75071	établissement	2
75071	étudiant	1
75071	être	5
75457	1995	1
75457	1ère	1
75457	2013	1
75457	2014	2
75457	24	2
75457	48	1
75457	acteur	1
75457	actuel	1
75457	afin	1
75457	agir	1
75457	ailleurs	1
75457	ainsi	2
75457	aller	1
75457	alors	2
75457	an	1
75457	année	3
75457	apprentissage	2
75457	approche	1
75457	aprèsmidi	1
75457	art	8
75457	attente	1
75457	au	5
75457	augmentation	1
75457	aussi	1
75457	autant	2
75457	autre	2
75457	autrement	1
75457	avec	8
75457	avoir	5
75457	baccalauréat	1
75457	bachelier	6
75457	bachelor	8
75457	baser	1
75457	beaucoup	1
75457	besoin	1
75457	bordeaux	1
75457	bordeauxtalenc	1
75457	bts	2
75457	c	3
75457	campus	1
75457	carraro	3
75457	ce	16
75457	celer	1
75457	celui	1
75457	centre	1
75457	cesser	1
75457	chaque	2
75457	chercher	1
75457	chez	1
75457	choix	1
75457	châlonsenchampagn	2
75457	classe	1
75457	compter	1
75457	compétence	1
75457	concourir	1
75457	concret	1
75457	concrètement	1
75457	conférence	1
75457	connaître	1
75457	consacrer	1
75457	constat	1
75457	contexte	1
75457	contrat	1
75457	cours	3
75457	créer	1
75457	cursu	2
75457	cursus	2
75457	côté	2
75457	d	13
75457	dans	4
75457	de	68
75457	demande	1
75457	depuis	1
75457	dernier	1
75457	deux	4
75457	différent	3
75457	diminuer	1
75457	diplôme	1
75457	dire	1
75457	directement	1
75457	directeur	3
75457	dispenser	1
75457	disséminer	1
75457	donc	2
75457	donner	1
75457	dont	1
75457	dès	5
75457	décalage	1
75457	décider	1
75457	décision	1
75457	découvrir	1
75457	décroître	1
75457	démarche	1
75457	déplorable	1
75457	désaffection	1
75457	désoler	1
75457	ecole	1
75457	effectuer	1
75457	effet	2
75457	en	18
75457	encore	3
75457	enfin	1
75457	enseignant	1
75457	enseignement	3
75457	entreprise	2
75457	entrer	3
75457	envoyer	1
75457	esr	1
75457	estàdire	1
75457	et	19
75457	etat	1
75457	exister	1
75457	explication	1
75457	expliquetil	1
75457	face	1
75457	faire	2
75457	filière	5
75457	fin	2
75457	fip	1
75457	flux	2
75457	focus	1
75457	fois	1
75457	formation	4
75457	forme	2
75457	france	1
75457	grand	1
75457	général	4
75457	généraliser	1
75457	il	3
75457	indique	1
75457	industriel	4
75457	ingénieur	2
75457	initiative	1
75457	innovation	1
75457	innover	2
75457	inscrire	1
75457	intégrer	1
75457	iut	2
75457	juillet	1
75457	l	14
75457	lance	1
75457	lancer	1
75457	largement	1
75457	laurent	3
75457	le	44
75457	lequel	1
75457	leur	1
75457	lien	1
75457	loi	2
75457	lui	1
75457	là	1
75457	matinée	1
75457	matériel	1
75457	mettre	1
75457	milieu	2
75457	minimum	1
75457	mise	1
75457	modèle	1
75457	mois	2
75457	monde	1
75457	métier	9
75457	n	3
75457	ne	1
75457	niveau	1
75457	non	1
75457	notable	1
75457	notamment	1
75457	nous	1
75457	nécessaire	1
75457	obtenir	1
75457	occasion	1
75457	oeuvre	1
75457	on	2
75457	or	1
75457	organisation	1
75457	orienter	1
75457	ou	4
75457	outre	1
75457	où	1
75457	par	4
75457	pari	1
75457	paristech	7
75457	part	1
75457	particulier	2
75457	pas	1
75457	permettra	1
75457	permettre	2
75457	pilote	1
75457	place	3
75457	plateforme	1
75457	plus	3
75457	plusieurs	1
75457	pointe	1
75457	poser	1
75457	possibilité	1
75457	postbac	1
75457	postuler	1
75457	pour	7
75457	poursuivre	1
75457	premier	2
75457	prendre	2
75457	problème	1
75457	prochain	3
75457	professionnalisation	1
75457	professionnel	2
75457	profiter	1
75457	progressif	1
75457	projet	3
75457	promotion	1
75457	promulguer	1
75457	proposer	3
75457	préciser	1
75457	préoccupant	1
75457	préparatoire	1
75457	pédagogie	2
75457	période	1
75457	qu	1
75457	que	11
75457	quelque	1
75457	qui	8
75457	radicalement	1
75457	recherche	1
75457	reconstruire	1
75457	redonner	1
75457	rendezvou	1
75457	rentrée	3
75457	retrouver	1
75457	réagir	1
75457	réalisation	1
75457	réserver	1
75457	résoudre	1
75457	résumer	1
75457	réussite	1
75457	rôdé	1
75457	s	4
75457	sans	1
75457	satisfait	1
75457	savoir	1
75457	scientifique	1
75457	se	3
75457	sein	2
75457	sens	1
75457	septembre	5
75457	signifier	1
75457	simple	1
75457	site	1
75457	situation	2
75457	solution	1
75457	son	9
75457	sou	2
75457	souhaiter	2
75457	stage	2
75457	sti2d	1
75457	subtiliser	1
75457	suffire	1
75457	suivant	1
75457	suivre	1
75457	supérieur	2
75457	sur	5
75457	sérieux	1
75457	tableau	1
75457	talence	1
75457	taux	1
75457	tech	1
75457	technologie	9
75457	technologieart	1
75457	technologique	9
75457	tel	1
75457	temps	2
75457	titulaire	1
75457	tout	1
75457	travail	1
75457	travailler	1
75457	trois	1
75457	très	2
75457	un	32
75457	uniquement	1
75457	université	2
75457	vers	1
75457	viser	2
75457	visite	1
75457	vocation	1
75457	voir	1
75457	volonté	1
75457	véritable	1
75457	y	1
75457	à	16
75457	échec	1
75457	écosystème	1
75457	également	1
75457	élevé	1
75457	élève	3
75457	étude	3
75457	étudiant	8
75457	étudier	1
75457	évaluer	1
75457	évidemment	1
75457	être	13
75458	1	3
75458	10	2
75458	11	1
75458	15	1
75458	1973	1
75458	2	5
75458	200	2
75458	2005	1
75458	2008	1
75458	270	1
75458	3	5
75458	300000	1
75458	4	1
75458	400	1
75458	4èm	1
75458	5	2
75458	545	1
75458	7700	1
75458	7ème	1
75458	8	1
75458	9	1
75458	acacia	3
75458	accepter	1
75458	action	1
75458	activité	1
75458	adaptation	1
75458	aegyptiaca	1
75458	afin	3
75458	africain	4
75458	afrique	1
75458	agir	3
75458	ainsi	4
75458	ajouter	1
75458	ajoutetil	1
75458	alentours	1
75458	alimentation	2
75458	aliou	2
75458	aller	3
75458	allier	1
75458	allégement	1
75458	alors	1
75458	aléa	1
75458	ambitieux	1
75458	ampleur	1
75458	améliorer	1
75458	aménager	1
75458	an	1
75458	animal	2
75458	annuel	1
75458	année	4
75458	antadiop	1
75458	anthropique	2
75458	anthropologue	1
75458	appartenir	1
75458	appeler	2
75458	apporter	1
75458	aprèsmidi	1
75458	arbre	1
75458	associer	1
75458	au	16
75458	aujourd	1
75458	auprès	1
75458	auquel	2
75458	aussi	5
75458	autoriser	1
75458	autre	5
75458	auxquels	1
75458	avancer	2
75458	avec	7
75458	avoir	28
75458	avonsnous	1
75458	balanite	1
75458	bamako	1
75458	band	3
75458	baptiser	1
75458	baser	1
75458	besoin	1
75458	bien	1
75458	biologique	1
75458	boëtsch	5
75458	brièvemer	1
75458	brousse	1
75458	burkina	3
75458	bétail	1
75458	bête	1
75458	c	4
75458	cadre	1
75458	caillé	1
75458	camion	1
75458	capacité	1
75458	car	1
75458	catégorie	1
75458	cause	1
75458	ce	29
75458	ceinture	2
75458	celer	1
75458	cellesci	2
75458	celuici	3
75458	censad	1
75458	certain	3
75458	certes	4
75458	ceuxci	1
75458	changer	1
75458	chaque	2
75458	chargent	1
75458	chass	1
75458	chef	1
75458	cheikh	1
75458	chercheur	6
75458	chez	1
75458	choisir	1
75458	choix	1
75458	chose	1
75458	chèvre	1
75458	climatique	1
75458	climatologie	1
75458	cnrs	2
75458	cnrst	1
75458	codirecteur	1
75458	coeur	1
75458	collaboration	1
75458	colossal	1
75458	comme	2
75458	commence	1
75458	commencer	3
75458	communauté	1
75458	complexe	1
75458	composer	1
75458	comprendre	1
75458	compris	1
75458	concerner	4
75458	concours	1
75458	confondre	1
75458	confronter	1
75458	conscience	1
75458	conscient	2
75458	conservation	1
75458	consommer	1
75458	constitué	1
75458	contenter	1
75458	continent	1
75458	contraire	1
75458	contre	3
75458	coopérative	1
75458	corvée	1
75458	cosmétique	1
75458	coucou	1
75458	cours	1
75458	critère	1
75458	croissance	1
75458	créer	2
75458	cultiver	1
75458	curieusemer	1
75458	d	26
75458	dakar	3
75458	dans	18
75458	dattier	1
75458	de	115
75458	defcc	1
75458	defccs	1
75458	demain	1
75458	demander	1
75458	densifier	1
75458	dernier	2
75458	dessiner	2
75458	deux	3
75458	devoir	3
75458	diabète	1
75458	diagnostiquer	1
75458	différents	1
75458	dimension	1
75458	dire	1
75458	directeur	1
75458	direction	1
75458	diriger	1
75458	discipline	1
75458	disparaître	1
75458	dispensaire	1
75458	dispense	1
75458	distance	1
75458	divers	1
75458	djibouti	2
75458	donc	3
75458	dont	2
75458	dune	1
75458	durable	3
75458	dure	1
75458	durer	1
75458	dynamique	1
75458	dès	2
75458	débuter	1
75458	défi	1
75458	déjà	1
75458	département	1
75458	dépense	1
75458	désert	1
75458	désertification	2
75458	désormais	2
75458	déterminer	1
75458	développement	4
75458	développer	1
75458	développé	2
75458	eau	5
75458	ecologie	1
75458	effet	4
75458	en	18
75458	encore	2
75458	encourageant	1
75458	endémiquer	1
75458	energie	1
75458	enfant	1
75458	ensemble	1
75458	ensuite	1
75458	enthousiasme	1
75458	entraîn	1
75458	entraîner	1
75458	entreprise	1
75458	entrer	1
75458	envergure	2
75458	environnement	3
75458	environnemental	2
75458	erythré	1
75458	espèce	6
75458	esquisse	1
75458	essayer	3
75458	essence	1
75458	estimetil	1
75458	et	43
75458	etat	2
75458	ethiopi	1
75458	exemplaire	1
75458	exercer	1
75458	existant	1
75458	expliquer	2
75458	extrêmement	2
75458	faire	2
75458	fait	2
75458	falloir	5
75458	fameux	1
75458	faso	3
75458	femme	4
75458	feu	1
75458	flux	1
75458	focus	1
75458	fois	1
75458	forestier	4
75458	former	2
75458	fort	1
75458	forêt	1
75458	foulée	1
75458	france	1
75458	français	1
75458	fruit	1
75458	février	1
75458	gens	1
75458	gille	5
75458	global	2
75458	goutteàgoutt	1
75458	grand	12
75458	grâce	1
75458	guisser	2
75458	hectare	1
75458	herbe	1
75458	homme	3
75458	hommesmilieux	1
75458	hostile	1
75458	hui	1
75458	humain	1
75458	humide	1
75458	hypertension	1
75458	héler	1
75458	hésiter	1
75458	idée	1
75458	il	15
